borrower_id,age,occupation,monthly_income,existing_loan_history,loan_history_code,debt_to_income_ratio,loan_size,telecom_usage_score,mobile_wallet_activity,digital_purchase_frequency,psychometric_score,gender,province,repayment_score
PK-08451,48,Daily Wage Worker,38208,No Previous Loan,0,0.053,373329,0.424,0.118,0,56.3,Female,Sindh,42.97
PK-08452,33,Self-Employed,75857,No Previous Loan,0,0.01,514626,0.769,0.897,34,72.2,Male,Punjab,71.18
PK-08453,28,Salaried,81964,Delayed Repayment History,2,0.298,384613,0.618,0.288,4,70.7,Male,Punjab,66.33
PK-08454,42,Freelancer,84380,Delayed Repayment History,2,0.433,395461,0.358,0.665,11,78.1,Female,Punjab,48.88
PK-08455,35,Business Owner,135487,Delayed Repayment History,2,0.329,590617,0.595,0.38,11,50.5,Male,Punjab,39.55
PK-08456,41,Salaried,58341,Good Repayment History,1,0.168,516367,0.585,0.143,0,31.5,Female,Punjab,51.2
PK-08457,45,Self-Employed,85761,No Previous Loan,0,0.01,776901,0.61,0.394,1,90.8,Female,Punjab,69.0
PK-08458,32,Self-Employed,88555,Previous Default,3,0.313,549505,0.567,0.453,3,52.4,Male,Punjab,28.81
PK-08459,27,Freelancer,101588,No Previous Loan,0,0.01,422736,0.588,0.868,45,60.7,Male,Punjab,78.41
PK-08460,41,Self-Employed,129950,No Previous Loan,0,0.108,628111,0.464,0.655,17,78.9,Male,Punjab,84.29
PK-08461,33,Business Owner,64466,No Previous Loan,0,0.024,704849,0.747,0.691,8,55.2,Female,Khyber Pakhtunkhwa,79.99
PK-08462,39,Daily Wage Worker,30258,Good Repayment History,1,0.303,583386,0.243,0.321,0,39.3,Female,Punjab,9.6
PK-08463,25,Self-Employed,57379,No Previous Loan,0,0.01,536223,0.66,0.762,20,92.1,Male,Punjab,79.55
PK-08464,35,Freelancer,203601,Previous Default,3,0.331,619735,0.936,0.741,13,55.4,Female,Punjab,55.3
PK-08465,44,Self-Employed,113742,No Previous Loan,0,0.163,584999,0.885,0.467,5,90.4,Male,Punjab,68.2
PK-08466,43,Self-Employed,58640,No Previous Loan,0,0.01,585800,0.629,0.629,3,65.1,Male,Punjab,68.94
PK-08467,30,Business Owner,74485,Good Repayment History,1,0.049,479814,0.732,0.313,1,75.9,Male,Punjab,80.94
PK-08468,27,Freelancer,80206,No Previous Loan,0,0.031,741444,0.729,0.851,17,75.9,Female,Sindh,80.25
PK-08469,38,Other,60383,Previous Default,3,0.305,471795,0.649,0.344,1,53.2,Male,Khyber Pakhtunkhwa,38.03
PK-08470,43,Self-Employed,88782,No Previous Loan,0,0.041,1150108,0.375,0.644,3,70.3,Female,Khyber Pakhtunkhwa,70.8
PK-08471,42,Salaried,84604,Good Repayment History,1,0.01,582943,0.553,0.603,9,91.4,Male,Khyber Pakhtunkhwa,87.1
PK-08472,33,Self-Employed,103934,Previous Default,3,0.489,617437,0.607,0.564,5,82.0,Female,Punjab,43.75
PK-08473,41,Business Owner,178125,No Previous Loan,0,0.138,649586,0.577,0.711,7,81.5,Female,Punjab,82.06
PK-08474,52,Self-Employed,67016,No Previous Loan,0,0.041,608499,0.648,0.507,2,70.7,Male,Punjab,51.9
PK-08475,40,Daily Wage Worker,41787,Good Repayment History,1,0.025,526102,0.316,0.516,0,56.8,Male,Sindh,55.79
PK-08476,22,Daily Wage Worker,34853,No Previous Loan,0,0.035,702953,0.293,0.763,6,44.4,Female,Sindh,28.5
PK-08477,40,Business Owner,80356,No Previous Loan,0,0.147,519443,0.539,0.539,3,85.4,Male,Punjab,76.63
PK-08478,57,Self-Employed,77910,No Previous Loan,0,0.151,489273,0.792,0.376,0,51.8,Male,Balochistan,62.96
PK-08479,26,Salaried,76051,No Previous Loan,0,0.026,574432,0.657,0.322,1,53.0,Male,Punjab,75.73
PK-08480,38,Business Owner,160406,No Previous Loan,0,0.106,447287,0.819,0.755,11,63.5,Male,Balochistan,81.32
PK-08481,36,Business Owner,68147,Previous Default,3,0.26,654119,0.711,0.34,0,37.4,Female,Balochistan,37.93
PK-08482,39,Daily Wage Worker,50858,No Previous Loan,0,0.095,447546,0.523,0.618,0,53.3,Male,Punjab,51.82
PK-08483,40,Business Owner,66034,No Previous Loan,0,0.01,669895,0.468,0.597,2,48.3,Male,Punjab,49.57
PK-08484,48,Salaried,76799,Delayed Repayment History,2,0.324,421774,0.801,0.672,0,38.3,Female,Punjab,68.35
PK-08485,38,Salaried,167417,No Previous Loan,0,0.025,697941,0.671,0.356,0,43.9,Female,Punjab,79.72
PK-08486,50,Salaried,63339,No Previous Loan,0,0.068,627853,0.666,0.207,0,59.3,Male,Khyber Pakhtunkhwa,59.99
PK-08487,37,Daily Wage Worker,104678,Delayed Repayment History,2,0.279,576279,0.663,0.629,4,77.4,Male,Balochistan,51.74
PK-08488,34,Daily Wage Worker,32820,No Previous Loan,0,0.01,317767,0.734,0.149,0,55.9,Male,Punjab,70.93
PK-08489,31,Daily Wage Worker,36707,Delayed Repayment History,2,0.326,459837,0.686,0.748,10,40.8,Male,Punjab,27.4
PK-08490,21,Daily Wage Worker,34697,No Previous Loan,0,0.219,401671,0.519,0.592,0,47.3,Female,Khyber Pakhtunkhwa,60.41
PK-08491,40,Salaried,70598,Good Repayment History,1,0.177,474584,0.547,0.614,4,65.4,Male,Sindh,64.13
PK-08492,57,Freelancer,51193,Good Repayment History,1,0.28,383935,0.446,0.362,4,76.7,Male,Sindh,57.84
PK-08493,42,Freelancer,131831,No Previous Loan,0,0.033,773634,0.687,0.391,2,77.2,Male,Punjab,66.91
PK-08494,44,Self-Employed,27305,No Previous Loan,0,0.144,301486,0.795,0.595,3,60.4,Male,Punjab,47.79
PK-08495,34,Business Owner,61383,No Previous Loan,0,0.13,391565,0.632,0.558,15,83.1,Female,Punjab,76.92
PK-08496,35,Freelancer,108916,Delayed Repayment History,2,0.341,705672,0.706,0.589,7,53.5,Male,Punjab,45.82
PK-08497,47,Daily Wage Worker,27724,No Previous Loan,0,0.207,386207,0.48,0.1,0,38.5,Male,Punjab,35.8
PK-08498,57,Salaried,56912,Delayed Repayment History,2,0.187,546283,0.492,0.136,0,54.9,Male,Punjab,28.48
PK-08499,52,Daily Wage Worker,55374,Good Repayment History,1,0.114,430505,0.868,0.472,0,78.8,Male,Punjab,72.3
PK-08500,45,Daily Wage Worker,44593,No Previous Loan,0,0.157,492321,0.701,0.452,1,69.3,Male,Khyber Pakhtunkhwa,68.33
PK-08501,38,Daily Wage Worker,33280,No Previous Loan,0,0.154,319332,0.503,0.274,0,74.3,Female,Punjab,59.97
PK-08502,40,Salaried,77564,Delayed Repayment History,2,0.294,557215,0.561,0.678,6,59.1,Male,Khyber Pakhtunkhwa,62.86
PK-08503,31,Self-Employed,90451,No Previous Loan,0,0.316,386045,0.629,0.553,13,63.3,Male,Punjab,77.28
PK-08504,24,Freelancer,39120,No Previous Loan,0,0.126,582339,0.697,0.562,2,54.8,Male,Sindh,51.92
PK-08505,27,Self-Employed,75404,No Previous Loan,0,0.114,724589,0.732,0.517,4,47.1,Female,Punjab,50.72
PK-08506,38,Salaried,89093,Good Repayment History,1,0.039,543612,0.565,0.778,25,61.6,Male,Khyber Pakhtunkhwa,83.28
PK-08507,35,Daily Wage Worker,64327,Delayed Repayment History,2,0.392,360444,0.791,0.556,3,56.4,Male,Punjab,44.74
PK-08508,24,Salaried,67930,No Previous Loan,0,0.102,620881,0.828,0.716,3,52.6,Male,Punjab,51.37
PK-08509,37,Self-Employed,126819,Good Repayment History,1,0.158,481159,0.765,0.676,14,71.8,Male,Balochistan,75.17
PK-08510,35,Other,55096,No Previous Loan,0,0.275,365204,0.626,0.703,3,61.4,Male,Punjab,82.34
PK-08511,27,Self-Employed,46468,Previous Default,3,0.407,563071,0.8,0.496,2,79.7,Female,Khyber Pakhtunkhwa,47.26
PK-08512,34,Daily Wage Worker,40705,No Previous Loan,0,0.217,368662,0.594,0.726,6,44.9,Male,Sindh,51.62
PK-08513,35,Self-Employed,105675,Good Repayment History,1,0.255,608713,0.599,0.546,2,55.4,Female,Punjab,59.95
PK-08514,32,Self-Employed,49881,Previous Default,3,0.402,288359,0.689,0.749,3,31.6,Male,Punjab,38.07
PK-08515,46,Salaried,30622,No Previous Loan,0,0.01,508405,0.317,0.139,0,41.9,Female,Khyber Pakhtunkhwa,46.04
PK-08516,20,Self-Employed,71096,Previous Default,3,0.344,734413,0.389,0.874,24,70.0,Male,Khyber Pakhtunkhwa,29.95
PK-08517,19,Self-Employed,51232,Delayed Repayment History,2,0.418,449739,0.659,0.669,12,71.7,Male,Punjab,28.13
PK-08518,38,Daily Wage Worker,97864,No Previous Loan,0,0.043,61877,0.698,0.299,2,72.2,Female,Khyber Pakhtunkhwa,94.83
PK-08519,39,Daily Wage Worker,49253,Delayed Repayment History,2,0.207,350274,0.802,0.613,1,79.1,Male,Khyber Pakhtunkhwa,58.65
PK-08520,42,Salaried,102613,Good Repayment History,1,0.169,1057317,0.573,0.419,0,70.1,Male,Sindh,63.85
PK-08521,33,Salaried,54320,No Previous Loan,0,0.01,509812,0.816,0.389,2,60.3,Female,Khyber Pakhtunkhwa,75.93
PK-08522,29,Business Owner,102565,No Previous Loan,0,0.01,514309,0.752,0.762,17,72.0,Female,Punjab,83.0
PK-08523,38,Business Owner,100089,Good Repayment History,1,0.066,408456,0.701,0.618,11,49.8,Female,Punjab,80.4
PK-08524,34,Self-Employed,111416,No Previous Loan,0,0.163,734348,0.674,0.495,2,36.6,Male,Balochistan,75.58
PK-08525,52,Self-Employed,75042,No Previous Loan,0,0.202,730721,0.63,0.491,1,54.5,Male,Khyber Pakhtunkhwa,56.82
PK-08526,35,Self-Employed,57746,No Previous Loan,0,0.01,335286,0.46,0.637,6,55.4,Male,Punjab,79.28
PK-08527,37,Business Owner,125773,Good Repayment History,1,0.171,755272,0.631,0.44,6,64.2,Male,Sindh,55.82
PK-08528,61,Salaried,48829,Delayed Repayment History,2,0.366,386032,0.382,0.362,1,46.7,Male,Punjab,19.46
PK-08529,36,Freelancer,38253,No Previous Loan,0,0.056,608373,0.471,0.585,1,48.9,Female,Punjab,36.14
PK-08530,43,Self-Employed,69938,Good Repayment History,1,0.099,446423,0.519,0.733,8,72.6,Female,Punjab,70.93
PK-08531,44,Self-Employed,63445,Good Repayment History,1,0.325,567023,0.459,0.535,2,41.2,Male,Punjab,63.27
PK-08532,45,Business Owner,89575,Delayed Repayment History,2,0.177,1002680,0.452,0.568,6,59.8,Male,Punjab,30.88
PK-08533,40,Salaried,52645,Delayed Repayment History,2,0.37,360853,0.639,0.379,5,49.8,Male,Punjab,44.05
PK-08534,40,Daily Wage Worker,66483,Previous Default,3,0.445,313963,0.744,0.346,1,34.1,Male,Khyber Pakhtunkhwa,28.08
PK-08535,39,Freelancer,84330,No Previous Loan,0,0.298,846494,0.473,0.619,9,54.8,Female,Khyber Pakhtunkhwa,61.92
PK-08536,32,Daily Wage Worker,57936,No Previous Loan,0,0.203,456815,0.617,0.654,6,45.9,Male,Punjab,50.67
PK-08537,41,Self-Employed,91348,Good Repayment History,1,0.018,592786,0.591,0.251,1,54.9,Male,Punjab,67.02
PK-08538,57,Self-Employed,36006,Delayed Repayment History,2,0.219,350929,0.516,0.565,1,59.3,Female,Balochistan,53.26
PK-08539,49,Self-Employed,73727,No Previous Loan,0,0.027,810166,0.589,0.261,2,27.0,Female,Punjab,52.65
PK-08540,41,Business Owner,119560,No Previous Loan,0,0.08,635895,0.685,0.416,2,78.4,Male,Sindh,65.9
PK-08541,46,Business Owner,141993,Good Repayment History,1,0.01,703382,0.687,0.327,0,97.0,Male,Punjab,80.02
PK-08542,29,Self-Employed,62019,No Previous Loan,0,0.13,451927,0.558,0.55,1,45.4,Male,Balochistan,53.0
PK-08543,35,Salaried,102593,No Previous Loan,0,0.099,604512,0.754,0.637,3,52.7,Male,Punjab,79.31
PK-08544,47,Self-Employed,79040,No Previous Loan,0,0.046,647389,0.662,0.362,1,48.2,Male,Balochistan,57.06
PK-08545,52,Salaried,26861,No Previous Loan,0,0.228,528170,0.21,0.464,1,40.3,Male,Balochistan,22.73
PK-08546,30,Self-Employed,64834,No Previous Loan,0,0.149,376292,0.728,0.695,2,91.1,Female,Balochistan,89.43
PK-08547,33,Business Owner,64064,Good Repayment History,1,0.284,445405,0.677,0.739,5,55.3,Male,Khyber Pakhtunkhwa,79.07
PK-08548,58,Other,43027,Delayed Repayment History,2,0.56,565453,0.593,0.477,1,69.5,Male,Sindh,15.69
PK-08549,39,Salaried,95545,No Previous Loan,0,0.01,633922,0.601,0.659,10,79.8,Female,Balochistan,79.59
PK-08550,55,Salaried,72276,Delayed Repayment History,2,0.347,557114,0.657,0.655,1,76.8,Male,Punjab,58.33
PK-08551,40,Self-Employed,58973,Good Repayment History,1,0.129,469763,0.682,0.35,3,77.2,Male,Khyber Pakhtunkhwa,70.36
PK-08552,40,Salaried,52486,No Previous Loan,0,0.171,433254,0.564,0.281,2,39.1,Male,Punjab,37.82
PK-08553,35,Freelancer,61486,No Previous Loan,0,0.063,655047,0.648,0.593,0,74.2,Male,Punjab,76.85
PK-08554,47,Salaried,62635,Delayed Repayment History,2,0.275,428734,0.601,0.414,1,54.1,Male,Punjab,32.08
PK-08555,51,Other,70212,Good Repayment History,1,0.078,634665,0.813,0.716,15,86.0,Male,Balochistan,73.38
PK-08556,28,Daily Wage Worker,31555,Previous Default,3,0.479,425651,0.403,0.508,1,43.9,Male,Punjab,8.28
PK-08557,34,Business Owner,75624,No Previous Loan,0,0.242,352510,0.66,0.528,5,42.2,Female,Sindh,76.81
PK-08558,46,Daily Wage Worker,30672,Delayed Repayment History,2,0.239,368640,0.396,0.527,0,56.7,Female,Sindh,24.59
PK-08559,36,Business Owner,71938,Good Repayment History,1,0.01,594690,0.733,0.28,0,69.7,Male,Sindh,61.96
PK-08560,33,Other,114385,No Previous Loan,0,0.136,683665,0.751,0.636,6,33.6,Female,Punjab,58.17
PK-08561,47,Self-Employed,54956,Previous Default,3,0.531,559203,0.752,0.548,1,52.4,Male,Sindh,16.15
PK-08562,48,Other,47043,Good Repayment History,1,0.424,335950,0.517,0.251,0,41.1,Male,Sindh,37.2
PK-08563,33,Salaried,48364,Delayed Repayment History,2,0.309,551932,0.719,0.681,6,72.5,Male,Khyber Pakhtunkhwa,61.7
PK-08564,40,Self-Employed,66272,No Previous Loan,0,0.084,702161,0.708,0.167,0,50.6,Male,Balochistan,47.77
PK-08565,26,Daily Wage Worker,40277,No Previous Loan,0,0.172,424512,0.372,0.443,5,75.0,Male,Punjab,49.2
PK-08566,29,Self-Employed,101759,Delayed Repayment History,2,0.208,621512,0.75,0.574,7,49.8,Female,Punjab,67.89
PK-08567,39,Salaried,57516,Delayed Repayment History,2,0.248,437600,0.768,0.61,5,63.6,Male,Sindh,63.96
PK-08568,38,Salaried,68700,Delayed Repayment History,2,0.385,358424,0.773,0.659,1,38.1,Male,Punjab,50.4
PK-08569,29,Salaried,32606,Good Repayment History,1,0.079,528061,0.684,0.539,4,55.1,Male,Sindh,60.32
PK-08570,31,Self-Employed,50034,Previous Default,3,0.328,475358,0.628,0.764,7,41.4,Female,Khyber Pakhtunkhwa,28.82
PK-08571,28,Self-Employed,96351,No Previous Loan,0,0.01,688586,0.59,0.825,23,84.4,Male,Punjab,57.65
PK-08572,42,Business Owner,65956,Good Repayment History,1,0.11,790398,0.518,0.348,1,76.0,Female,Khyber Pakhtunkhwa,52.5
PK-08573,19,Daily Wage Worker,49779,No Previous Loan,0,0.078,384980,0.673,0.699,17,61.7,Male,Punjab,57.53
PK-08574,28,Salaried,44982,No Previous Loan,0,0.09,437367,0.511,0.306,4,73.8,Female,Balochistan,63.55
PK-08575,20,Daily Wage Worker,36350,No Previous Loan,0,0.099,211499,0.58,0.277,0,49.4,Male,Punjab,46.85
PK-08576,42,Business Owner,161421,Good Repayment History,1,0.219,777124,0.716,0.823,5,72.0,Male,Khyber Pakhtunkhwa,80.03
PK-08577,21,Daily Wage Worker,50671,No Previous Loan,0,0.093,345054,0.916,0.146,0,57.2,Male,Punjab,63.19
PK-08578,38,Daily Wage Worker,22673,No Previous Loan,0,0.052,385835,0.818,0.142,0,63.5,Male,Punjab,56.65
PK-08579,53,Daily Wage Worker,136809,Delayed Repayment History,2,0.175,372199,0.75,0.434,3,63.9,Male,Punjab,64.44
PK-08580,53,Salaried,45812,Previous Default,3,0.389,415092,0.697,0.436,2,57.2,Male,Sindh,34.5
PK-08581,21,Business Owner,147167,No Previous Loan,0,0.244,695529,0.641,0.348,4,34.2,Male,Balochistan,45.44
PK-08582,41,Daily Wage Worker,38627,No Previous Loan,0,0.142,392229,0.687,0.453,0,47.4,Male,Khyber Pakhtunkhwa,37.06
PK-08583,28,Freelancer,35492,Good Repayment History,1,0.354,348432,0.576,0.634,11,85.2,Male,Sindh,44.01
PK-08584,26,Salaried,52094,Delayed Repayment History,2,0.13,404297,0.542,0.164,1,56.7,Female,Punjab,37.89
PK-08585,37,Business Owner,69784,No Previous Loan,0,0.01,895830,0.537,0.257,0,48.5,Female,Balochistan,44.61
PK-08586,49,Daily Wage Worker,37280,No Previous Loan,0,0.01,332183,0.284,0.1,0,58.1,Female,Punjab,52.97
PK-08587,43,Self-Employed,72512,Previous Default,3,0.388,760997,0.64,0.309,1,36.1,Male,Sindh,20.28
PK-08588,31,Business Owner,100034,Delayed Repayment History,2,0.329,515983,0.773,0.501,4,53.5,Male,Punjab,49.4
PK-08589,44,Daily Wage Worker,74268,Delayed Repayment History,2,0.383,653573,0.449,0.328,1,62.7,Female,Khyber Pakhtunkhwa,31.13
PK-08590,18,Business Owner,79621,No Previous Loan,0,0.152,590988,0.545,0.784,17,67.7,Female,Punjab,80.01
PK-08591,31,Salaried,65322,Good Repayment History,1,0.262,598773,0.688,0.872,14,64.7,Female,Punjab,66.34
PK-08592,30,Business Owner,65370,Delayed Repayment History,2,0.285,366911,0.845,0.691,4,82.8,Male,Punjab,81.65
PK-08593,38,Business Owner,79768,Previous Default,3,0.345,320449,0.762,0.802,5,49.7,Male,Sindh,66.09
PK-08594,36,Self-Employed,58423,No Previous Loan,0,0.018,792951,0.597,0.32,2,35.7,Female,Punjab,34.93
PK-08595,36,Freelancer,32113,Delayed Repayment History,2,0.472,516097,0.534,0.321,1,51.2,Male,Khyber Pakhtunkhwa,13.48
PK-08596,36,Self-Employed,169249,No Previous Loan,0,0.141,562665,0.466,0.364,0,54.0,Male,Khyber Pakhtunkhwa,68.1
PK-08597,38,Daily Wage Worker,48679,Previous Default,3,0.385,626162,0.322,0.468,1,61.2,Female,Balochistan,10.71
PK-08598,43,Daily Wage Worker,49460,No Previous Loan,0,0.114,261746,0.74,0.659,5,53.9,Female,Punjab,92.39
PK-08599,39,Daily Wage Worker,68590,Good Repayment History,1,0.266,448728,0.614,0.536,1,61.7,Male,Sindh,70.77
PK-08600,35,Business Owner,35334,No Previous Loan,0,0.057,407804,0.661,0.195,0,58.7,Male,Punjab,56.36
PK-08601,41,Salaried,145166,Good Repayment History,1,0.175,610632,0.747,0.792,13,75.9,Female,Khyber Pakhtunkhwa,91.18
PK-08602,45,Freelancer,63534,Delayed Repayment History,2,0.29,655094,0.429,0.558,1,59.0,Male,Punjab,38.5
PK-08603,32,Salaried,47074,Delayed Repayment History,2,0.436,243876,0.799,0.351,2,61.3,Female,Punjab,47.64
PK-08604,37,Business Owner,72520,Good Repayment History,1,0.142,600798,0.545,0.647,1,87.3,Male,Punjab,74.41
PK-08605,49,Salaried,93797,Delayed Repayment History,2,0.352,323301,0.341,0.53,2,35.2,Male,Punjab,35.24
PK-08606,27,Business Owner,172932,Delayed Repayment History,2,0.192,558228,0.638,0.585,2,65.7,Female,Khyber Pakhtunkhwa,56.93
PK-08607,55,Freelancer,85623,Delayed Repayment History,2,0.194,598953,0.743,0.149,1,58.5,Female,Punjab,51.35
PK-08608,25,Self-Employed,54260,No Previous Loan,0,0.01,540445,0.646,0.655,5,59.4,Male,Sindh,75.07
PK-08609,34,Self-Employed,36852,Good Repayment History,1,0.287,428832,0.553,0.53,3,66.2,Male,Punjab,54.54
PK-08610,29,Salaried,54203,No Previous Loan,0,0.163,328932,0.701,0.561,1,45.7,Male,Punjab,68.86
PK-08611,58,Self-Employed,54491,Good Repayment History,1,0.305,632613,0.554,0.229,0,49.8,Male,Balochistan,37.41
PK-08612,33,Self-Employed,38646,No Previous Loan,0,0.175,354791,0.575,0.532,5,68.8,Female,Khyber Pakhtunkhwa,55.12
PK-08613,33,Daily Wage Worker,53489,Previous Default,3,0.428,498083,0.475,0.597,4,56.2,Male,Balochistan,34.37
PK-08614,34,Daily Wage Worker,43990,Delayed Repayment History,2,0.299,374015,0.366,0.57,3,43.0,Female,Punjab,35.7
PK-08615,39,Other,65580,No Previous Loan,0,0.188,623799,0.594,0.86,5,71.5,Female,Sindh,67.28
PK-08616,35,Salaried,84072,Delayed Repayment History,2,0.35,805895,0.754,0.307,2,70.0,Male,Sindh,59.6
PK-08617,36,Self-Employed,88379,Good Repayment History,1,0.089,566391,0.612,0.619,5,62.8,Male,Sindh,73.09
PK-08618,18,Self-Employed,57681,No Previous Loan,0,0.052,913009,0.722,0.684,9,65.2,Female,Punjab,64.74
PK-08619,38,Business Owner,155662,Delayed Repayment History,2,0.296,775933,0.835,0.691,19,71.1,Male,Punjab,77.37
PK-08620,38,Freelancer,34395,No Previous Loan,0,0.122,454625,0.704,0.494,2,55.5,Female,Punjab,52.98
PK-08621,48,Daily Wage Worker,36190,No Previous Loan,0,0.191,280715,0.535,0.32,0,61.9,Male,Sindh,59.4
PK-08622,50,Business Owner,81627,Good Repayment History,1,0.226,480939,0.63,0.673,3,41.5,Male,Khyber Pakhtunkhwa,59.47
PK-08623,36,Business Owner,105196,Good Repayment History,1,0.087,719214,0.713,0.52,2,57.7,Male,Sindh,75.88
PK-08624,45,Other,70510,No Previous Loan,0,0.01,503972,0.692,0.184,1,74.4,Male,Punjab,67.78
PK-08625,27,Self-Employed,58122,No Previous Loan,0,0.01,611497,0.617,0.692,11,92.8,Female,Khyber Pakhtunkhwa,74.65
PK-08626,45,Daily Wage Worker,40535,No Previous Loan,0,0.117,462238,0.434,0.28,2,59.4,Male,Punjab,35.43
PK-08627,32,Freelancer,92739,Delayed Repayment History,2,0.452,342646,0.802,0.515,3,46.4,Male,Khyber Pakhtunkhwa,54.09
PK-08628,27,Salaried,39029,No Previous Loan,0,0.099,390895,0.684,0.717,7,51.8,Male,Punjab,77.44
PK-08629,36,Daily Wage Worker,115480,Delayed Repayment History,2,0.282,757255,0.733,0.773,8,38.7,Male,Sindh,41.1
PK-08630,51,Daily Wage Worker,40427,Good Repayment History,1,0.22,344042,0.594,0.699,3,67.9,Female,Punjab,53.01
PK-08631,39,Daily Wage Worker,41805,Previous Default,3,0.427,249097,0.323,0.318,1,58.3,Female,Punjab,25.9
PK-08632,52,Salaried,75093,No Previous Loan,0,0.01,452831,0.443,0.184,0,44.9,Male,Punjab,58.9
PK-08633,31,Salaried,76522,No Previous Loan,0,0.026,710503,0.747,0.555,6,56.8,Female,Punjab,71.23
PK-08634,48,Freelancer,58692,No Previous Loan,0,0.079,437280,0.481,0.612,1,69.7,Male,Punjab,62.03
PK-08635,32,Salaried,72030,No Previous Loan,0,0.233,341147,0.709,0.267,0,60.3,Male,Sindh,49.14
PK-08636,40,Salaried,47993,Good Repayment History,1,0.299,385392,0.653,0.228,0,47.4,Male,Punjab,55.88
PK-08637,40,Self-Employed,57344,No Previous Loan,0,0.01,639054,0.61,0.871,15,74.6,Female,Khyber Pakhtunkhwa,65.32
PK-08638,44,Salaried,38227,Good Repayment History,1,0.319,318579,0.423,0.141,0,62.6,Male,Punjab,45.22
PK-08639,40,Freelancer,50918,Good Repayment History,1,0.345,475760,0.581,0.321,1,46.4,Female,Punjab,51.28
PK-08640,31,Business Owner,79654,No Previous Loan,0,0.126,639420,0.639,0.675,10,60.3,Male,Sindh,78.83
PK-08641,46,Salaried,33154,Previous Default,3,0.377,385220,0.482,0.457,0,24.0,Male,Khyber Pakhtunkhwa,17.74
PK-08642,54,Business Owner,68815,No Previous Loan,0,0.099,440858,0.464,0.619,1,63.4,Male,Punjab,61.01
PK-08643,32,Salaried,63387,No Previous Loan,0,0.239,345959,0.717,0.564,2,97.0,Male,Sindh,80.4
PK-08644,20,Salaried,76839,No Previous Loan,0,0.01,791496,0.777,0.426,6,76.7,Male,Khyber Pakhtunkhwa,58.41
PK-08645,42,Business Owner,56863,Good Repayment History,1,0.146,630093,0.292,0.485,1,56.0,Female,Punjab,54.48
PK-08646,35,Business Owner,78168,Good Repayment History,1,0.203,609375,0.336,0.661,7,63.6,Female,Punjab,69.46
PK-08647,36,Self-Employed,47474,No Previous Loan,0,0.08,547904,0.76,0.47,2,66.4,Male,Punjab,76.17
PK-08648,43,Business Owner,114515,No Previous Loan,0,0.01,849208,0.521,0.643,20,70.6,Female,Balochistan,59.5
PK-08649,33,Self-Employed,54295,Good Repayment History,1,0.081,439279,0.538,0.372,1,56.6,Male,Punjab,72.61
PK-08650,35,Business Owner,103989,Good Repayment History,1,0.033,872963,0.346,0.365,1,27.0,Female,Punjab,39.91
PK-08651,37,Self-Employed,61733,No Previous Loan,0,0.059,498291,0.686,0.881,5,53.5,Male,Balochistan,80.95
PK-08652,52,Freelancer,32791,Delayed Repayment History,2,0.494,316010,0.494,0.616,1,47.3,Female,Khyber Pakhtunkhwa,23.58
